"x"
"1","10252"
"2","9995"
"3","13570"
"4","3298"
"5","2746"
"6","29363"
"7","26014"
"8","42015"
"9","48411"
"10","28550"
"11","28370"
"12","16320"
"13","4340"
"14","29512"
"15","39239"
"16","3585"
"17","11983"
"18","32477"
"19","15509"
"20","23429"
"21","18284"
"22","2058"
"23","10720"
"24","46113"
"25","45787"
"26","22853"
"27","22896"
"28","9853"
"29","571"
"30","45475"
"31","10476"
"32","1018"
"33","50609"
"34","39256"
"35","29817"
"36","31755"
"37","5627"
"38","33868"
"39","10528"
"40","34578"
"41","24425"
"42","17297"
"43","49560"
"44","31057"
"45","16791"
"46","40066"
"47","23558"
"48","39733"
"49","27735"
"50","2259"
"51","7795"
"52","45855"
"53","4461"
"54","17268"
"55","16266"
"56","5593"
"57","42017"
"58","34535"
"59","9878"
"60","16470"
"61","1589"
"62","33783"
"63","6779"
"64","18171"
"65","21554"
"66","4833"
"67","50512"
"68","46946"
"69","17233"
"70","26830"
"71","33596"
"72","45093"
"73","28180"
"74","11437"
"75","14501"
"76","29084"
"77","40857"
"78","50944"
"79","25641"
"80","21911"
"81","31921"
"82","39373"
"83","36081"
"84","52364"
"85","743"
"86","3416"
"87","34169"
"88","5604"
"89","9336"
"90","16451"
"91","5187"
"92","34248"
"93","6080"
"94","49181"
"95","15703"
"96","50345"
"97","41339"
"98","1495"
"99","38905"
"100","35973"
"101","53476"
"102","30526"
"103","37547"
"104","26455"
"105","51303"
"106","2687"
"107","6859"
"108","29796"
"109","24465"
"110","22844"
"111","24700"
"112","21713"
"113","38765"
"114","16637"
"115","16238"
"116","47072"
"117","44974"
"118","24457"
"119","42904"
"120","32804"
"121","23992"
"122","26971"
"123","27256"
"124","32554"
"125","2164"
"126","25663"
"127","37740"
"128","47684"
"129","28289"
"130","45451"
"131","9680"
"132","44229"
"133","32879"
"134","30304"
"135","45316"
"136","4043"
"137","8429"
"138","52500"
"139","38011"
"140","11231"
"141","21124"
"142","42735"
"143","12524"
"144","41614"
"145","5440"
"146","1388"
"147","25214"
"148","22594"
"149","54316"
"150","23619"
"151","30811"
"152","26497"
"153","53456"
"154","38275"
"155","33326"
"156","708"
"157","33554"
"158","5570"
"159","50788"
"160","51124"
"161","6301"
"162","48492"
"163","36077"
"164","51618"
"165","39521"
"166","42897"
"167","1472"
"168","19191"
"169","49927"
"170","43270"
"171","35299"
"172","215"
"173","53267"
"174","5383"
"175","30"
"176","37597"
"177","24345"
"178","5105"
"179","22805"
"180","44285"
"181","42282"
"182","14766"
"183","43840"
"184","6673"
"185","40263"
"186","39149"
"187","7250"
"188","5577"
"189","49227"
"190","42542"
"191","42796"
"192","16166"
"193","32756"
"194","29518"
"195","24298"
"196","15100"
"197","13894"
"198","43920"
"199","31204"
"200","32212"
"201","19972"
"202","11232"
"203","30883"
"204","33931"
"205","15628"
"206","2632"
"207","48537"
"208","14097"
"209","38751"
"210","5560"
"211","36106"
"212","45649"
"213","41279"
"214","11569"
"215","30347"
"216","18183"
"217","26209"
"218","6123"
"219","39593"
"220","51598"
"221","7181"
"222","50168"
"223","25489"
"224","21131"
"225","46921"
"226","2849"
"227","49348"
"228","54063"
"229","24950"
"230","39440"
"231","44489"
"232","2636"
"233","39201"
"234","15656"
"235","20353"
"236","2212"
"237","35049"
"238","41875"
"239","6380"
"240","9541"
"241","2285"
"242","36508"
"243","33056"
"244","10804"
"245","52145"
"246","48594"
"247","50843"
"248","51238"
"249","48950"
"250","50166"
"251","49549"
"252","33270"
"253","20802"
"254","43423"
"255","22335"
"256","41272"
"257","49513"
"258","52790"
"259","41188"
"260","30620"
"261","18174"
"262","28108"
"263","49724"
"264","7516"
"265","20770"
"266","35122"
"267","19841"
"268","24522"
"269","32512"
"270","26704"
"271","9831"
"272","6100"
"273","49326"
"274","29294"
"275","18523"
"276","40087"
"277","32576"
"278","42955"
"279","43084"
"280","17340"
"281","1251"
"282","4635"
"283","46769"
"284","19046"
"285","24426"
"286","16391"
"287","41175"
"288","10758"
"289","30634"
"290","27737"
"291","4584"
"292","14396"
"293","36348"
"294","19377"
"295","27759"
"296","25797"
"297","23758"
"298","25842"
"299","1668"
"300","18606"
"301","44917"
"302","1648"
"303","6480"
"304","6101"
"305","54087"
"306","35055"
"307","21895"
"308","8062"
"309","48059"
"310","45049"
"311","37063"
"312","38926"
"313","50942"
"314","16288"
"315","45302"
"316","1699"
"317","16293"
"318","32312"
"319","13393"
"320","50716"
"321","13776"
"322","23250"
"323","8075"
"324","41292"
"325","23131"
"326","38303"
"327","14881"
"328","6703"
"329","51730"
"330","29382"
"331","42003"
"332","3051"
"333","37292"
"334","23200"
"335","1513"
"336","354"
"337","26060"
"338","23730"
