"x"
"1","25341"
"2","39462"
"3","12425"
"4","32854"
"5","51938"
"6","39518"
"7","15330"
"8","39461"
"9","44584"
"10","32447"
"11","20221"
"12","34099"
"13","47869"
"14","39435"
"15","34115"
"16","4026"
"17","36338"
"18","12426"
"19","37398"
"20","11202"
"21","19156"
"22","15405"
"23","11201"
"24","40270"
"25","14294"
"26","14438"
"27","21298"
"28","27682"
"29","34703"
"30","1570"
"31","15618"
"32","36509"
"33","31180"
"34","25101"
"35","35255"
"36","35259"
"37","29739"
"38","11188"
"39","36377"
"40","21301"
"41","44956"
"42","35746"
"43","23980"
"44","10751"
"45","18517"
"46","52170"
"47","34053"
"48","40990"
"49","21299"
"50","13171"
"51","10974"
"52","12530"
"53","10745"
"54","32338"
"55","39832"
"56","12508"
"57","22894"
"58","34460"
"59","21070"
"60","33822"
"61","44843"
"62","38062"
"63","36479"
"64","38369"
"65","12988"
"66","41353"
"67","32339"
"68","11561"
"69","35509"
"70","38702"
"71","18918"
"72","28805"
"73","21662"
"74","34914"
"75","10785"
"76","12271"
"77","5744"
"78","28887"
"79","21294"
"80","39908"
"81","11571"
"82","31753"
"83","30810"
"84","30530"
"85","54435"
"86","34373"
"87","14412"
"88","5477"
"89","54312"
"90","49288"
"91","41380"
"92","20999"
"93","31493"
"94","15379"
"95","27151"
"96","4574"
"97","21661"
"98","35894"
"99","23977"
"100","12172"
"101","18971"
"102","31538"
"103","22414"
"104","36079"
"105","21606"
"106","22913"
"107","35996"
"108","34804"
"109","34014"
"110","38829"
"111","23064"
"112","12336"
"113","27130"
"114","14008"
"115","28600"
"116","52253"
"117","37625"
"118","32599"
"119","11757"
"120","22462"
"121","20723"
"122","34337"
"123","31012"
"124","18757"
"125","31028"
"126","10459"
"127","3166"
"128","10552"
"129","19141"
"130","21893"
"131","15350"
"132","28848"
"133","27227"
"134","23503"
"135","52399"
"136","48581"
"137","7489"
"138","27429"
"139","21729"
"140","51258"
"141","13848"
"142","34594"
"143","54597"
"144","42232"
"145","35537"
"146","21725"
"147","18310"
"148","23151"
"149","20922"
"150","19095"
"151","4377"
"152","23140"
"153","12624"
"154","35470"
"155","9957"
"156","24125"
"157","19250"
"158","11955"
"159","40739"
"160","12636"
"161","27271"
"162","14437"
"163","22129"
"164","34154"
"165","51025"
"166","18195"
"167","18790"
"168","51188"
"169","24017"
"170","44685"
"171","22460"
"172","9192"
"173","482"
"174","12173"
"175","11903"
"176","20138"
"177","14167"
"178","36590"
"179","13776"
"180","15547"
"181","12664"
"182","46733"
