"x"
"1","29037"
"2","49762"
"3","23238"
"4","49017"
"5","15903"
"6","15243"
"7","45484"
"8","50922"
"9","22860"
"10","22009"
"11","49037"
"12","23593"
"13","23221"
"14","34318"
"15","445"
"16","42398"
"17","51123"
"18","24315"
"19","15531"
"20","35424"
"21","35840"
"22","40178"
"23","12862"
"24","28593"
"25","15432"
"26","16482"
"27","36276"
"28","34490"
"29","14271"
"30","40468"
"31","22186"
"32","28784"
"33","31199"
"34","24536"
"35","15085"
"36","46759"
"37","28153"
"38","15262"
"39","34060"
"40","46500"
"41","32517"
"42","38555"
"43","33481"
"44","36260"
"45","19634"
"46","22007"
"47","22349"
"48","24066"
"49","12229"
"50","19780"
"51","47908"
"52","36697"
"53","24107"
"54","13995"
"55","40020"
"56","23530"
"57","40217"
"58","15823"
"59","36379"
"60","39355"
"61","52249"
"62","31104"
"63","37265"
"64","42751"
"65","41065"
"66","22183"
"67","38511"
"68","25332"
"69","38002"
"70","22280"
"71","30370"
"72","23853"
"73","34997"
"74","21520"
"75","22475"
"76","16353"
"77","26536"
"78","20421"
"79","27007"
"80","19807"
"81","23233"
"82","42256"
"83","16137"
"84","24994"
"85","1475"
"86","38158"
"87","16178"
"88","30983"
"89","38812"
"90","41328"
"91","32142"
"92","15831"
"93","19869"
"94","13914"
"95","37970"
"96","51550"
"97","22294"
"98","33190"
"99","24294"
"100","43568"
"101","16752"
"102","29315"
"103","36732"
"104","4137"
"105","52039"
"106","32996"
"107","45331"
"108","14999"
"109","22344"
"110","3133"
"111","38228"
"112","21860"
"113","27397"
"114","2225"
"115","19483"
"116","35764"
"117","30520"
"118","39553"
"119","38904"
"120","32618"
"121","22582"
"122","41266"
"123","15449"
"124","48825"
"125","22791"
"126","32453"
"127","14937"
"128","15186"
"129","19648"
"130","11627"
"131","32403"
"132","53381"
"133","47947"
"134","28442"
"135","27172"
"136","13994"
"137","29579"
"138","34602"
"139","15139"
"140","48345"
"141","13677"
"142","3205"
"143","38509"
"144","17267"
"145","22629"
"146","15832"
"147","42799"
"148","39555"
"149","283"
"150","42349"
"151","12714"
"152","29330"
"153","14123"
"154","18858"
"155","36957"
"156","45339"
"157","33910"
"158","32949"
"159","14170"
"160","34986"
"161","40038"
"162","48028"
"163","35515"
"164","38294"
"165","30977"
"166","23456"
"167","38415"
"168","51622"
"169","52292"
"170","19747"
"171","35504"
"172","444"
"173","23734"
"174","44477"
"175","17171"
"176","30755"
"177","32180"
"178","22798"
"179","23149"
"180","41671"
"181","8122"
"182","37963"
"183","14132"
"184","38715"
"185","39145"
"186","24241"
"187","24316"
"188","40650"
"189","13948"
"190","35039"
"191","44375"
"192","16990"
"193","11120"
"194","37461"
"195","39025"
"196","37979"
"197","12667"
"198","28956"
"199","20811"
"200","19094"
"201","34319"
"202","15608"
"203","12161"
"204","14034"
"205","35409"
"206","40744"
"207","22606"
"208","18161"
"209","11288"
"210","12608"
"211","45581"
"212","14177"
"213","28710"
"214","21970"
"215","14168"
"216","49542"
"217","35269"
"218","36696"
"219","36878"
"220","19803"
"221","12803"
"222","39752"
"223","34704"
"224","16157"
"225","13582"
"226","22522"
"227","34706"
"228","52223"
"229","41224"
"230","3598"
"231","14127"
"232","34795"
"233","16582"
"234","20872"
"235","14171"
"236","27832"
"237","13678"
"238","41666"
"239","34596"
"240","28425"
"241","18994"
"242","152"
"243","11519"
"244","13265"
"245","41989"
"246","35050"
"247","53744"
"248","12673"
"249","24170"
"250","10071"
"251","22723"
"252","36230"
"253","39558"
"254","33087"
"255","36960"
"256","18285"
"257","44232"
"258","32718"
"259","15976"
"260","16335"
"261","44528"
"262","19363"
"263","187"
"264","19715"
"265","12303"
"266","28817"
"267","14902"
"268","15660"
"269","32207"
"270","22784"
"271","37669"
"272","28746"
"273","10469"
"274","34166"
"275","24837"
"276","2961"
"277","50953"
"278","28945"
"279","41684"
"280","35099"
"281","14796"
"282","37483"
"283","32889"
"284","11388"
"285","14401"
"286","38456"
"287","41163"
"288","22260"
"289","22572"
"290","3439"
"291","28544"
"292","51536"
"293","18715"
"294","50192"
"295","46088"
"296","11406"
"297","12101"
"298","32369"
"299","1635"
"300","43161"
"301","37834"
"302","22097"
"303","12119"
"304","21996"
"305","39818"
"306","38373"
"307","16906"
"308","21992"
"309","23606"
"310","1844"
"311","12858"
"312","35824"
"313","34284"
"314","13735"
"315","22937"
"316","39284"
"317","35825"
"318","39815"
"319","51654"
"320","12203"
"321","50750"
"322","15185"
"323","38640"
"324","7519"
"325","53911"
"326","34324"
"327","14126"
"328","41621"
"329","22688"
"330","23344"
"331","47456"
"332","35411"
"333","13947"
"334","49652"
"335","36681"
"336","28944"
"337","21098"
"338","40187"
"339","45527"
"340","47350"
"341","18726"
"342","22017"
"343","17432"
"344","36475"
"345","13354"
"346","48216"
"347","39493"
"348","3687"
"349","33909"
"350","126"
"351","47944"
"352","18615"
"353","12837"
"354","20060"
"355","37356"
"356","31195"
"357","48036"
"358","24825"
"359","556"
"360","27936"
"361","19342"
"362","28510"
"363","14500"
"364","36388"
"365","44610"
"366","20401"
"367","29616"
"368","39073"
"369","34764"
"370","10265"
"371","12606"
"372","12579"
"373","13954"
"374","14414"
"375","28010"
"376","18159"
"377","30544"
"378","17523"
"379","37444"
"380","51738"
"381","12451"
"382","33672"
"383","34045"
"384","20788"
"385","15465"
"386","31182"
"387","19526"
"388","19853"
"389","14000"
"390","36814"
"391","35004"
"392","27680"
"393","29644"
"394","21095"
"395","15994"
"396","33872"
"397","14800"
"398","23420"
"399","19641"
"400","27720"
"401","22184"
"402","38320"
"403","28290"
"404","16024"
"405","27942"
"406","22235"
"407","51083"
"408","47708"
"409","45627"
"410","13357"
"411","40639"
"412","36380"
"413","47977"
"414","16609"
"415","14241"
"416","41018"
"417","31511"
"418","16596"
"419","35570"
"420","15643"
"421","41975"
"422","28220"
"423","36447"
"424","13303"
"425","3666"
"426","39077"
"427","35253"
"428","45984"
"429","24325"
"430","36008"
"431","34130"
"432","41282"
"433","13359"
"434","23906"
"435","54537"
"436","37364"
"437","46634"
"438","15722"
"439","39575"
"440","12861"
"441","24303"
"442","17586"
"443","30284"
"444","11790"
"445","49759"
"446","840"
"447","27262"
"448","38339"
"449","37114"
"450","21814"
"451","46852"
"452","14705"
"453","35542"
"454","19135"
"455","18314"
"456","27899"
"457","18856"
"458","30788"
"459","11260"
"460","33136"
"461","10496"
"462","48112"
"463","45885"
"464","28782"
"465","5"
"466","34974"
"467","28036"
"468","47969"
"469","47267"
"470","54189"
"471","6617"
"472","34369"
"473","29948"
"474","25030"
"475","21779"
"476","44625"
"477","11522"
"478","22410"
"479","13654"
"480","47667"
"481","29836"
"482","47189"
"483","16744"
"484","35868"
"485","44316"
"486","32270"
"487","36087"
"488","4073"
"489","30505"
"490","23150"
"491","21521"
"492","11871"
"493","3638"
"494","17782"
"495","39406"
"496","53975"
"497","41681"
"498","27127"
"499","44320"
"500","39218"
"501","38365"
"502","16568"
"503","36482"
"504","14888"
"505","30264"
"506","11844"
"507","13785"
"508","39986"
"509","11294"
"510","38312"
"511","27470"
"512","3486"
"513","19284"
"514","34553"
"515","14650"
"516","51567"
"517","53364"
"518","23204"
"519","14393"
"520","19629"
"521","45905"
"522","22282"
"523","15226"
"524","49782"
"525","31286"
"526","21083"
"527","41059"
"528","4136"
"529","21987"
